0.001	6.509492251276038e-13
0.005	3.4272327076915127e-12
0.01	1.1598736521455126e-11
0.02	5.1618580232002273e-11
0.04	2.674176927603185e-10
0.1	2.9272380175378243e-9
0.2	2.605855879008017e-8
0.4	5.510762051105108e-7
0.7	0.000025047909029999555
1.	0.0005055919579251002
1.5	0.023853536003782993
